dor_de_cabeca_frequente|fadiga_persistente|isolamento_social|risco_violencia_domestica,"Olha, eu não sei se é estresse, mas tem me incomodado bastante. Tenho respondido menos mensagens e preferido ficar no meu canto. É um cansaço que não melhora com descanso. Eu não gosto muito de entrar em detalhes, mas eu fico mais em alerta em casa. Tem dias que é enxaqueca, fica latejando e me derruba. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_digestivo|fadiga_persistente,"Observei que eu pensei que fosse fase, mas não está passando. Mesmo em dias tranquilos eu estou esgotada. Eu não sei se é estresse, mas tem me incomodado bastante."
alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|sintoma_hormonal,"Sei lá, eu tento levar, mas tem dias que pesa. Eu sinto uma dor de cabeça quase diária, principalmente quando estou tensa. Tenho desconforto pélvico e sensação de inchaço abdominal baixo. Eu notei queda de cabelo e mudanças que parecem hormonais. Eu percebi isso mais nas últimas semanas."
alteracao_do_aparelho_respiratorio|aperto_no_peito,"Então, eu tento levar, mas tem dias que pesa. Quando fico nervosa, o peito aperta e demora a passar. Minha respiração fica curta e eu preciso parar e respirar fundo. Eu tento levar, mas tem dias que pesa."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_respiratorio|fadiga_persistente|isolamento_social|sintoma_hormonal,"Então, eu percebi isso mais nas últimas semanas. Eu acordo com a garganta seca e uma tosse que incomoda. Eu fico sem energia o tempo inteiro, como se não recuperasse. Parece que meu corpo está desregulado, eu atribuo a hormônios. Eu ando evitando sair e encontrar pessoas, até amigas próximas. Sinto barriga inchada e uma sensação de digestão lenta. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|isolamento_social,"Então, doutora, eu queria entender se isso é normal ou se eu deveria investigar. Eu sinto o coração disparar, mesmo parada. Tenho tido tosse seca que vai e volta. Eu tenho me isolado, não por raiva, só por falta de energia. Eu tento levar, mas tem dias que pesa."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_digestivo|sintoma_hormonal,"Sei lá, eu vim mais pra checar e não deixar acumular. Tenho sensação de 'desbalanço' hormonal, difícil explicar. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
fadiga_persistente|isolamento_social,"De forma objetiva, eu não queria exagerar, mas achei melhor comentar. Mesmo em dias tranquilos eu estou esgotada. Eu parei de ir em lugares que eu gostava, não tenho ânimo."
alteracao_do_aparelho_digestivo|dor_de_cabeca_frequente|sintoma_hormonal,"Ah doutora, eu não sei se é estresse, mas tem me incomodado bastante. Eu sinto uma dor de cabeça quase diária, principalmente quando estou tensa. Eu notei queda de cabelo e mudanças que parecem hormonais. Ando com constipação e desconforto abdominal. Eu não sei se é estresse, mas tem me incomodado bastante."
alteracao_do_aparelho_digestivo|fadiga_persistente|risco_violencia_domestica,"Então, eu pensei que fosse fase, mas não está passando. Tenho diarreia em alguns dias e fico fraca depois. Eu tenho fadiga que dura semanas, sem melhora. Às vezes eu fico tensa só de pensar em falar como eu estou me sentindo em casa."
alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente,"De forma objetiva, eu vim mais pra checar e não deixar acumular. Eu me sinto exausta desde cedo e vou piorando ao longo do dia. Notei mudança no fluxo menstrual, veio mais intenso. Eu fico insegura se é algo sério."
alteracao_do_aparelho_respiratorio|aperto_no_peito|risco_violencia_domestica,"Sei lá, eu não queria exagerar, mas achei melhor comentar. Quando fico nervosa, o peito aperta e demora a passar. Eu tenho medo de que qualquer coisa vire briga, então eu me calo. Tenho tido tosse seca que vai e volta. Eu estou ficando preocupada porque está mais frequente."
alteracao_do_aparelho_cardiovascular|aperto_no_peito,"De forma objetiva, eu pensei que fosse fase, mas não está passando. Sinto uma taquicardia curta e depois passa, mas assusta. Eu sinto um peso no peito, não é dor forte, mas incomoda. Eu pensei que fosse fase, mas não está passando."
alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Percebi um padrão: eu tento levar, mas tem dias que pesa. Tenho sangramento irregular e cólicas que não eram assim antes. Meu corpo parece diferente perto do ciclo, como se os hormônios mudassem tudo. Eu tenho fadiga que dura semanas, sem melhora. Eu estou ficando preocupada porque está mais frequente."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito,"Tipo, eu não sei se é estresse, mas tem me incomodado bastante. Quando fico nervosa, o peito aperta e demora a passar. Tenho sentido tontura e batimentos rápidos em alguns momentos. Parece que eu não consigo encher o pulmão direito em alguns momentos. Eu estou ficando preocupada porque está mais frequente."
dor_de_cabeca_frequente|dor_muscular,"Então, eu estou ficando preocupada porque está mais frequente. Eu tenho dor de cabeça várias vezes na semana, tipo uma pressão na testa. As costas e o pescoço doem, principalmente depois de um dia longo. Eu vim mais pra checar e não deixar acumular."
alteracao_do_aparelho_cardiovascular|aperto_no_peito,"Percebi um padrão: eu percebi isso mais nas últimas semanas. Meu coração acelera do nada e eu sinto palpitação. Eu tenho essa sensação de aperto no peito, principalmente no fim do dia. Eu não sei se é estresse, mas tem me incomodado bastante."
fadiga_persistente|sintoma_hormonal,"Tipo, eu não queria exagerar, mas achei melhor comentar. É um cansaço que não melhora com descanso. Isso aparece em fases específicas, então eu suspeito de hormônio. Eu tento levar, mas tem dias que pesa."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente,"Tenho notado que eu não sei se é estresse, mas tem me incomodado bastante. É uma dor meio apertada, como se tivesse uma faixa na cabeça. Ando com constipação e desconforto abdominal. Eu tenho exaustão diária e isso atrapalha minha rotina. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito|dor_de_cabeca_frequente,"Então, eu tento levar, mas tem dias que pesa. Eu sinto um aperto no peito de vez em quando, como uma pressão. Quando estou mais cansada, a dor aparece e demora pra ir embora. Em alguns momentos eu sinto falta de ar e fico ansiosa junto. Tenho sentido tontura e batimentos rápidos em alguns momentos. Eu não sei se é estresse, mas tem me incomodado bastante."
alteracao_do_aparelho_digestivo|dor_muscular|fadiga_persistente|sintoma_hormonal,"Sei lá, eu tento levar, mas tem dias que pesa. Eu fico muito cansada, com corpo pesado, todo dia. Sinto estufamento, gases e desconforto no estômago. Tenho oscilação de sintomas junto do meu ciclo, então penso em hormônio. Meu pescoço e ombros ficam travados, como tensão acumulada. Eu estou ficando preocupada porque está mais frequente."
alteracao_do_aparelho_digestivo|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Tenho notado que eu pensei que fosse fase, mas não está passando. Isso aparece em fases específicas, então eu suspeito de hormônio. É um cansaço que não melhora com descanso. A dor vem atrás dos olhos e piora com luz. Sinto barriga inchada e uma sensação de digestão lenta. Eu só queria uma orientação do que fazer."
alteracao_do_aparelho_cardiovascular|aperto_no_peito|dor_de_cabeca_frequente|risco_violencia_domestica,"Tipo, doutora, eu queria entender se isso é normal ou se eu deveria investigar. Dá uma sensação de opressão no peito que me assusta um pouco. Quando estou mais cansada, a dor aparece e demora pra ir embora. Eu sinto um 'tranco' no coração e fico preocupada. Eu evito comentar certas coisas porque eu não sei como a outra pessoa vai reagir. Eu vim mais pra checar e não deixar acumular."
aperto_no_peito|isolamento_social|risco_violencia_domestica,"Ah doutora, eu estou ficando preocupada porque está mais frequente. Eu tenho dado desculpa pra não sair, só pra ficar em silêncio. Eu fico com o peito apertado e dá vontade de suspirar o tempo todo. Eu tenho medo de que qualquer coisa vire briga, então eu me calo."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito,Observei que eu só queria uma orientação do que fazer. Eu fico com o coração acelerado e mãos frias. Dá uma sensação de opressão no peito que me assusta um pouco. Tenho sensação de garganta irritada e peito 'pesado' pra respirar. Eu só queria uma orientação do que fazer.
alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Sei lá, eu não queria exagerar, mas achei melhor comentar. É um cansaço que não melhora com descanso. Eu tive sangramento fora de hora e fiquei preocupada. Tenho ondas de calor e suor noturno de vez em quando, acho que é hormonal. Eu sinto uma dor de cabeça quase diária, principalmente quando estou tensa. Eu percebi isso mais nas últimas semanas."
alteracao_do_aparelho_reprodutor|fadiga_persistente|sintoma_hormonal,"Observei que eu pensei que fosse fase, mas não está passando. Eu fico sem energia o tempo inteiro, como se não recuperasse. Sinto inchaço e mudanças no corpo que eu acho que são hormonais. Sinto dor na parte baixa da barriga em alguns dias do mês. Eu só queria uma orientação do que fazer."
dor_de_cabeca_frequente|dor_muscular|fadiga_persistente,"Tenho notado que eu fico insegura se é algo sério. Eu sinto dor no corpo, como se eu tivesse carregado peso. Eu fico sem energia o tempo inteiro, como se não recuperasse. Minha cabeça dói com frequência e às vezes dá náusea junto. Eu fico insegura se é algo sério."
alteracao_do_aparelho_digestivo|isolamento_social,"Então, eu tento levar, mas tem dias que pesa. Eu não quero conversar com ninguém na maior parte dos dias. Tenho refluxo e queimação depois de comer. Eu percebi isso mais nas últimas semanas."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"De forma objetiva, eu vim mais pra checar e não deixar acumular. Tenho desconforto pélvico e sensação de inchaço abdominal baixo. Eu fico muito cansada, com corpo pesado, todo dia. Eu tenho dor de cabeça várias vezes na semana, tipo uma pressão na testa. Sinto estufamento, gases e desconforto no estômago. Sinto inchaço e mudanças no corpo que eu acho que são hormonais. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
alteracao_do_aparelho_digestivo|dor_de_cabeca_frequente,"Sei lá, eu pensei que fosse fase, mas não está passando. Tenho diarreia em alguns dias e fico fraca depois. Minha cabeça dói com frequência e às vezes dá náusea junto. Eu pensei que fosse fase, mas não está passando."
dor_de_cabeca_frequente|isolamento_social,"Ah doutora, eu pensei que fosse fase, mas não está passando. Tem dias que é enxaqueca, fica latejando e me derruba. Eu fico mais confortável sozinha ultimamente. Eu percebi isso mais nas últimas semanas."
aperto_no_peito|dor_de_cabeca_frequente|dor_muscular|fadiga_persistente|isolamento_social|risco_violencia_domestica,"Olha, eu não queria exagerar, mas achei melhor comentar. Eu tenho tomado remédio pra dor de cabeça mais do que eu gostaria. Eu sinto dor no corpo, como se eu tivesse carregado peso. Tenho respondido menos mensagens e preferido ficar no meu canto. Quando fico nervosa, o peito aperta e demora a passar. Eu me sinto exausta desde cedo e vou piorando ao longo do dia. Tem horas que eu prefiro não falar nada e só deixar passar. Eu vim mais pra checar e não deixar acumular."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_respiratorio,"Sei lá, eu percebi isso mais nas últimas semanas. Tenho refluxo e queimação depois de comer. Minha respiração fica curta e eu preciso parar e respirar fundo. Eu estou ficando preocupada porque está mais frequente."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito|dor_de_cabeca_frequente|fadiga_persistente,"Olha, eu tento levar, mas tem dias que pesa. Eu sinto falta de ar às vezes, como se a respiração ficasse curta. É um cansaço constante, não é só sono. Às vezes parece que meu peito fecha e eu preciso respirar fundo. Tem dias que é enxaqueca, fica latejando e me derruba. Tenho sentido tontura e batimentos rápidos em alguns momentos. Eu pensei que fosse fase, mas não está passando."
alteracao_do_aparelho_cardiovascular|sintoma_hormonal,"Tenho notado que doutora, eu queria entender se isso é normal ou se eu deveria investigar. Tenho ondas de calor e suor noturno de vez em quando, acho que é hormonal. Às vezes parece que meu coração está batendo forte demais. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_reprodutor|risco_violencia_domestica|sintoma_hormonal,"Então, eu tento levar, mas tem dias que pesa. Às vezes eu fico tensa só de pensar em falar como eu estou me sentindo em casa. Tenho sensação de 'desbalanço' hormonal, difícil explicar. Notei mudança no fluxo menstrual, veio mais intenso. Eu tento levar, mas tem dias que pesa."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito,"Tipo, eu só queria uma orientação do que fazer. Sinto um chiado leve ao respirar, principalmente à noite. Eu fico com o peito apertado e dá vontade de suspirar o tempo todo. Tenho percebido palpitações e um mal-estar rápido. Eu estou ficando preocupada porque está mais frequente."
alteracao_do_aparelho_cardiovascular|aperto_no_peito,"Sei lá, eu percebi isso mais nas últimas semanas. Meu coração acelera do nada e eu sinto palpitação. Em alguns momentos meu peito aperta e eu fico mais tensa."
dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Percebi um padrão: doutora, eu queria entender se isso é normal ou se eu deveria investigar. Parece que meu corpo está desregulado, eu atribuo a hormônios. Eu tenho tomado remédio pra dor de cabeça mais do que eu gostaria. Eu fico muito cansada, com corpo pesado, todo dia. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
alteracao_do_aparelho_respiratorio|aperto_no_peito,Tenho notado que eu vim mais pra checar e não deixar acumular. Tenho tido tosse seca que vai e volta. O peito fica apertado e eu sinto que preciso parar o que estou fazendo. Eu percebi isso mais nas últimas semanas.
alteracao_do_aparelho_reprodutor|isolamento_social|risco_violencia_domestica,"Então, eu estou ficando preocupada porque está mais frequente. Meu ciclo encurtou e eu tive cólica forte. Eu não quero conversar com ninguém na maior parte dos dias. Às vezes eu fico tensa só de pensar em falar como eu estou me sentindo em casa. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
alteracao_do_aparelho_cardiovascular|dor_de_cabeca_frequente,"Nas últimas semanas eu não sei se é estresse, mas tem me incomodado bastante. É uma dor meio apertada, como se tivesse uma faixa na cabeça. Tenho episódios de batimento acelerado quando eu paro pra descansar. Eu percebi isso mais nas últimas semanas."
fadiga_persistente|isolamento_social|risco_violencia_domestica|sintoma_hormonal,"Tipo, eu fico insegura se é algo sério. Eu tenho exaustão diária e isso atrapalha minha rotina. Eu não gosto muito de entrar em detalhes, mas eu fico mais em alerta em casa. Tenho sensação de 'desbalanço' hormonal, difícil explicar. Eu parei de ir em lugares que eu gostava, não tenho ânimo. Eu tento levar, mas tem dias que pesa."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito,"Tipo, eu percebi isso mais nas últimas semanas. Eu fico com o coração acelerado e mãos frias. Em alguns momentos eu sinto falta de ar e fico ansiosa junto. Dá uma sensação de opressão no peito que me assusta um pouco. Eu fico insegura se é algo sério."
alteracao_do_aparelho_digestivo|fadiga_persistente|isolamento_social,"Observei que doutora, eu queria entender se isso é normal ou se eu deveria investigar. É um cansaço que não melhora com descanso. Ando com constipação e desconforto abdominal. Eu tenho me isolado, não por raiva, só por falta de energia."
alteracao_do_aparelho_reprodutor|alteracao_do_aparelho_respiratorio,"Sei lá, eu vim mais pra checar e não deixar acumular. Meu ciclo encurtou e eu tive cólica forte. Minha respiração fica curta e eu preciso parar e respirar fundo. Eu só queria uma orientação do que fazer."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Nas últimas semanas eu vim mais pra checar e não deixar acumular. Eu fico muito cansada, com corpo pesado, todo dia. A dor vem atrás dos olhos e piora com luz. Eu fico com o estômago embrulhado quando estou preocupada. Minha menstruação veio diferente, com manchas e dor. Isso aparece em fases específicas, então eu suspeito de hormônio."
alteracao_do_aparelho_digestivo|fadiga_persistente,"Sei lá, eu tento levar, mas tem dias que pesa. Eu me sinto exausta desde cedo e vou piorando ao longo do dia. Sinto estufamento, gases e desconforto no estômago. Eu vim mais pra checar e não deixar acumular."
alteracao_do_aparelho_respiratorio|aperto_no_peito|dor_muscular,"Sei lá, eu não queria exagerar, mas achei melhor comentar. Eu fico ofegante com esforço leve, o que não era comum pra mim. Eu fico com dor no ombro e no pescoço, parece que tudo trava. O peito fica apertado e eu sinto que preciso parar o que estou fazendo. Eu fico insegura se é algo sério."
alteracao_do_aparelho_cardiovascular|isolamento_social,"Tipo, doutora, eu queria entender se isso é normal ou se eu deveria investigar. Sinto uma taquicardia curta e depois passa, mas assusta. Eu só queria uma orientação do que fazer."
alteracao_do_aparelho_reprodutor|isolamento_social|sintoma_hormonal,"Sei lá, eu tento levar, mas tem dias que pesa. Eu tenho me isolado, não por raiva, só por falta de energia. Sinto dor na parte baixa da barriga em alguns dias do mês. Parece que meu corpo está desregulado, eu atribuo a hormônios."
alteracao_do_aparelho_cardiovascular|dor_de_cabeca_frequente|isolamento_social,"Ah doutora, doutora, eu queria entender se isso é normal ou se eu deveria investigar. Tenho percebido palpitações e um mal-estar rápido. Eu não tenho muita vontade de ver gente, nem família. Eu sinto uma dor de cabeça quase diária, principalmente quando estou tensa. Eu só queria uma orientação do que fazer."
dor_muscular|fadiga_persistente,"Ah doutora, eu só queria uma orientação do que fazer. Meus ombros ficam doloridos e eu acordo rígida. Eu tenho exaustão diária e isso atrapalha minha rotina. Eu fico insegura se é algo sério."
alteracao_do_aparelho_digestivo|dor_de_cabeca_frequente,"Tipo, eu estou ficando preocupada porque está mais frequente. Eu tenho sentido enjoo e azia com frequência. Eu tenho tomado remédio pra dor de cabeça mais do que eu gostaria. Eu pensei que fosse fase, mas não está passando."
fadiga_persistente|isolamento_social,"Observei que eu não queria exagerar, mas achei melhor comentar. Eu acordo cansada todo dia, mesmo quando durmo. Eu não quero conversar com ninguém na maior parte dos dias. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_digestivo|dor_de_cabeca_frequente|fadiga_persistente|isolamento_social,"Nas últimas semanas eu tento levar, mas tem dias que pesa. Eu tenho exaustão diária e isso atrapalha minha rotina. Eu tenho me isolado, não por raiva, só por falta de energia. Ando com constipação e desconforto abdominal. Eu percebi isso mais nas últimas semanas."
alteracao_do_aparelho_digestivo|dor_de_cabeca_frequente|fadiga_persistente|isolamento_social|risco_violencia_domestica,"Ah doutora, eu estou ficando preocupada porque está mais frequente. Eu tenho me isolado, não por raiva, só por falta de energia. Eu acabo evitando conversa em casa porque sinto que pode virar cobrança. Tenho dor no estômago e náusea principalmente à noite. Eu fico muito cansada, com corpo pesado, todo dia. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
fadiga_persistente|sintoma_hormonal,"Percebi um padrão: eu não sei se é estresse, mas tem me incomodado bastante. Eu tenho exaustão diária e isso atrapalha minha rotina. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente,"Tenho notado que doutora, eu queria entender se isso é normal ou se eu deveria investigar. Minha cabeça dói com frequência e às vezes dá náusea junto. Eu acordo cansada todo dia, mesmo quando durmo. Sinto dor na parte baixa da barriga em alguns dias do mês. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"De forma objetiva, eu não queria exagerar, mas achei melhor comentar. Tenho sangramento irregular e cólicas que não eram assim antes. Tem dias que é enxaqueca, fica latejando e me derruba. Às vezes parece que meu coração está batendo forte demais. É um cansaço constante, não é só sono. Eu estou ficando preocupada porque está mais frequente."
dor_muscular|fadiga_persistente|sintoma_hormonal,"Tenho notado que eu tento levar, mas tem dias que pesa. Eu fico sem energia o tempo inteiro, como se não recuperasse. Meus ombros ficam doloridos e eu acordo rígida. Eu sinto que tem algo hormonal, porque isso piora em certas fases do mês."
dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Tenho notado que eu fico insegura se é algo sério. Tem dias que é enxaqueca, fica latejando e me derruba. Eu tenho fadiga que dura semanas, sem melhora. Tenho ondas de calor e suor noturno de vez em quando, acho que é hormonal. Eu pensei que fosse fase, mas não está passando."
fadiga_persistente|isolamento_social,"Tenho notado que doutora, eu queria entender se isso é normal ou se eu deveria investigar. Eu não quero conversar com ninguém na maior parte dos dias. Eu pensei que fosse fase, mas não está passando."
alteracao_do_aparelho_reprodutor|alteracao_do_aparelho_respiratorio|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Observei que eu não sei se é estresse, mas tem me incomodado bastante. A dor vem atrás dos olhos e piora com luz. Minha respiração fica curta e eu preciso parar e respirar fundo. Meu corpo parece diferente perto do ciclo, como se os hormônios mudassem tudo. Eu me sinto exausta desde cedo e vou piorando ao longo do dia. Notei mudança no fluxo menstrual, veio mais intenso. Eu pensei que fosse fase, mas não está passando."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|sintoma_hormonal,"Tipo, eu tento levar, mas tem dias que pesa. Eu tenho sentido enjoo e azia com frequência. Tenho cólicas mais fortes do que o normal e dor pélvica. Tenho sensação de 'desbalanço' hormonal, difícil explicar. Eu não sei se é estresse, mas tem me incomodado bastante."
alteracao_do_aparelho_digestivo|dor_de_cabeca_frequente,"Sei lá, eu percebi isso mais nas últimas semanas. É uma dor meio apertada, como se tivesse uma faixa na cabeça. Eu vim mais pra checar e não deixar acumular."
dor_de_cabeca_frequente|dor_muscular|sintoma_hormonal,"Observei que eu vim mais pra checar e não deixar acumular. Tem dias que é enxaqueca, fica latejando e me derruba. Meu corpo parece diferente perto do ciclo, como se os hormônios mudassem tudo. Minhas costas doem quase todo dia, principalmente lombar. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
alteracao_do_aparelho_cardiovascular|aperto_no_peito,"Então, eu estou ficando preocupada porque está mais frequente. Já aconteceu de eu sentir o coração irregular por alguns segundos. Eu pensei que fosse fase, mas não está passando."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio,"Então, eu tento levar, mas tem dias que pesa. Tenho episódios de batimento acelerado quando eu paro pra descansar. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito|dor_de_cabeca_frequente|fadiga_persistente,"Tenho notado que eu estou ficando preocupada porque está mais frequente. Às vezes parece que meu coração está batendo forte demais. Tenho tido tosse seca que vai e volta. Dá uma sensação de opressão no peito que me assusta um pouco. Minha cabeça dói com frequência e às vezes dá náusea junto. Eu fico sem energia o tempo inteiro, como se não recuperasse. Eu tento levar, mas tem dias que pesa."
aperto_no_peito|dor_de_cabeca_frequente|isolamento_social|risco_violencia_domestica,"Então, eu estou ficando preocupada porque está mais frequente. Minha cabeça dói com frequência e às vezes dá náusea junto. Às vezes parece que meu peito fecha e eu preciso respirar fundo. Eu ando evitando sair e encontrar pessoas, até amigas próximas. Eu evito comentar certas coisas porque eu não sei como a outra pessoa vai reagir. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
alteracao_do_aparelho_reprodutor|fadiga_persistente|sintoma_hormonal,"Percebi um padrão: eu tento levar, mas tem dias que pesa. Eu notei queda de cabelo e mudanças que parecem hormonais. Eu me sinto exausta desde cedo e vou piorando ao longo do dia. Tenho cólicas mais fortes do que o normal e dor pélvica. Eu vim mais pra checar e não deixar acumular."
alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|dor_muscular|fadiga_persistente|sintoma_hormonal,"Observei que doutora, eu queria entender se isso é normal ou se eu deveria investigar. Meu pescoço e ombros ficam travados, como tensão acumulada. Meu ciclo encurtou e eu tive cólica forte. Eu acordo com a cabeça pesada e isso vai e volta durante o dia. Tenho oscilação de sintomas junto do meu ciclo, então penso em hormônio."
alteracao_do_aparelho_cardiovascular|aperto_no_peito|dor_de_cabeca_frequente,"Olha, eu fico insegura se é algo sério. Quando estou mais cansada, a dor aparece e demora pra ir embora. Eu sinto um aperto no peito de vez em quando, como uma pressão. Às vezes parece que meu coração está batendo forte demais. Eu percebi isso mais nas últimas semanas."
alteracao_do_aparelho_cardiovascular|aperto_no_peito|dor_de_cabeca_frequente,"Ah doutora, eu não sei se é estresse, mas tem me incomodado bastante. Eu tenho tomado remédio pra dor de cabeça mais do que eu gostaria. Já aconteceu de eu sentir o coração irregular por alguns segundos. Quando fico nervosa, o peito aperta e demora a passar. Eu fico insegura se é algo sério."
alteracao_do_aparelho_respiratorio|aperto_no_peito,"De forma objetiva, eu estou ficando preocupada porque está mais frequente. Minha respiração fica curta e eu preciso parar e respirar fundo. Eu fico com o peito apertado e dá vontade de suspirar o tempo todo."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_digestivo|aperto_no_peito|dor_de_cabeca_frequente|sintoma_hormonal,"Observei que eu estou ficando preocupada porque está mais frequente. Eu acordo com a cabeça pesada e isso vai e volta durante o dia. É como se algo estivesse pressionando aqui no meio do peito. Meu coração acelera do nada e eu sinto palpitação. Tenho dor no estômago e náusea principalmente à noite. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_respiratorio|aperto_no_peito,"Tenho notado que eu estou ficando preocupada porque está mais frequente. Dá uma sensação de opressão no peito que me assusta um pouco. Parece que eu não consigo encher o pulmão direito em alguns momentos. Eu não sei se é estresse, mas tem me incomodado bastante."
alteracao_do_aparelho_respiratorio|aperto_no_peito,"Ah doutora, eu não sei se é estresse, mas tem me incomodado bastante. Tenho tido tosse seca que vai e volta. É como se algo estivesse pressionando aqui no meio do peito. Eu estou ficando preocupada porque está mais frequente."
dor_muscular|fadiga_persistente|sintoma_hormonal,"Tenho notado que eu estou ficando preocupada porque está mais frequente. Meu corpo parece diferente perto do ciclo, como se os hormônios mudassem tudo. Eu sinto dor no corpo, como se eu tivesse carregado peso. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|alteracao_do_aparelho_respiratorio|aperto_no_peito,"Então, eu não sei se é estresse, mas tem me incomodado bastante. Às vezes parece que meu peito fecha e eu preciso respirar fundo. Sinto barriga inchada e uma sensação de digestão lenta. Eu sinto um 'tranco' no coração e fico preocupada. Senti dor pélvica e o ciclo desregulou nas últimas semanas. Sinto um chiado leve ao respirar, principalmente à noite. Eu só queria uma orientação do que fazer."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|sintoma_hormonal,"Tenho notado que eu tento levar, mas tem dias que pesa. Tenho cólicas mais fortes do que o normal e dor pélvica. Meu corpo parece diferente perto do ciclo, como se os hormônios mudassem tudo. A dor vem atrás dos olhos e piora com luz. Eu fico insegura se é algo sério."
dor_de_cabeca_frequente|dor_muscular|fadiga_persistente,"Percebi um padrão: eu pensei que fosse fase, mas não está passando. Minhas costas doem quase todo dia, principalmente lombar. É um cansaço que não melhora com descanso. Eu sinto uma dor de cabeça quase diária, principalmente quando estou tensa. Eu estou ficando preocupada porque está mais frequente."
dor_de_cabeca_frequente|fadiga_persistente|risco_violencia_domestica,"Sei lá, eu tento levar, mas tem dias que pesa. Quando o clima muda em casa, eu sinto que é melhor não tocar em assunto nenhum. Eu fico sem energia o tempo inteiro, como se não recuperasse. Eu estou ficando preocupada porque está mais frequente."
alteracao_do_aparelho_digestivo|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"De forma objetiva, eu percebi isso mais nas últimas semanas. Tenho diarreia em alguns dias e fico fraca depois. Parece que meu corpo está desregulado, eu atribuo a hormônios. Eu fico muito cansada, com corpo pesado, todo dia. Eu estou ficando preocupada porque está mais frequente."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_digestivo|alteracao_do_aparelho_respiratorio|aperto_no_peito|isolamento_social,"Então, eu não queria exagerar, mas achei melhor comentar. Tenho diarreia em alguns dias e fico fraca depois. Eu ando evitando sair e encontrar pessoas, até amigas próximas. Quando fico nervosa, o peito aperta e demora a passar. Já aconteceu de eu sentir o coração irregular por alguns segundos. Minha respiração fica curta e eu preciso parar e respirar fundo. Eu tento levar, mas tem dias que pesa."
